//大二下::循环系统::英文
问答题：
"endothelial progenitor cells, EPCs","音标：/ˌɛndoʊˈθiˌliəl/ /proʊˈʤɛnɪtər/ /sɛlz/ /iː/ /piː/ /siː/ /ɛs/<br>释义：内皮祖细胞<br>词组：""endothelial""（由 endo- “内” + theli- “覆盖、上皮” + -al 构成，表示“内皮的”。）<br>词组：""progenitor""（本轮先按整词保留；建议后续人工补更细词源。）<br>词组：""cells""（细胞，cell 的复数形式。）<br>缩写：""EPCs""（endothelial progenitor cells 的缩写形式。）<br>构词：整体对应“内皮祖细胞”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::endothelial-progenitor-cells 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"epistasis","音标：/epistasis/<br>释义：鼻出血<br>词组：""epistasis""（epi-：上、表面，源自希腊语 epi “upon”。）<br>构词：整体对应“鼻出血”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::epistasis 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"erythema annullare","音标：/erythema/ /annullare/<br>释义：环形红斑<br>词组：""erythema""（本轮先按整词保留；建议后续人工补更细词源。）<br>词组：""annullare""（an-：无、缺乏。）<br>构词：整体对应“环形红斑”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::erythema-annullare 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"essential hypertension","音标：/ɛˈsɛnʃəl/ /ˌhaɪpərˈtɛnʃən/<br>释义：特发性高血压<br>词组：""essential""（-al：……的。）<br>词组：""hypertension""（由 hyper- “过度” + tens “张力、伸展” + -ion “状态” 构成，表示“压力过高的状态”。）<br>构词：整体对应“特发性高血压”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::essential-hypertension 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"false aneurysm or pseudoaneurysm","音标：/fɔls/ /aneurysm/ /ər/ /pseudoaneurysm/<br>释义：假性动脉瘤<br>词组：""false""（本轮先按整词保留；建议后续人工补更细词源。）<br>词组：""aneurysm""（源自希腊语 aneurysma，原义为 dilation，表示“动脉瘤、异常扩张”。）<br>词组：""pseudoaneurysm""（由 pseudo- “假” + aneurysm “动脉瘤” 构成，表示“假性动脉瘤”。）<br>构词：整体对应“假性动脉瘤”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::false-aneurysm-or-pseudoaneurysm 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"fat embolism","音标：/fæt/ /ˈɛmboʊˌlɪzəm/<br>释义：脂肪栓塞<br>词组：""fat""（脂肪。）<br>词组：""embolism""（由 embol- “栓、塞入物” + -ism “状态、过程” 构成，表示“栓塞”。）<br>构词：整体对应“脂肪栓塞”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::fat-embolism 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"fatty streak","音标：/ˈfæti/ /strik/<br>释义：脂纹<br>词组：""fatty""（脂肪性的。）<br>词组：""streak""（条纹、条带。）<br>构词：整体对应“脂纹”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::fatty-streak 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"fibrinous and serofibrinous pericarditis","音标：/fibrinous/ /ənd/ /serofibrinous/ /pericarditis/<br>释义：纤维素性和浆液纤维素性心包炎<br>词组：""fibrinous""（由 fibrin “纤维蛋白” + -ous “富于……的” 构成。）<br>词组：""serofibrinous""（-ous：富于……的。）<br>词组：""pericarditis""（由 peri- “周围” + cardi “心” + -itis “炎症” 构成，表示“心包炎”。）<br>构词：整体对应“纤维素性和浆液纤维素性心包炎”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::fibrinous-and-serofibrinous-pericarditis 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"fibrinous thrombus","音标：/fibrinous/ /thrombus/<br>释义：纤维素性血栓<br>词组：""fibrinous""（由 fibrin “纤维蛋白” + -ous “富于……的” 构成。）<br>词组：""thrombus""（源自希腊语 thrombos，原义为 lump / clot，表示“血栓”。）<br>构词：整体对应“纤维素性血栓”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::fibrinous-thrombus 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"fibrous cap","音标：/ˈfaɪbrəs/ /kæp/<br>释义：纤维帽<br>词组：""fibrous""（由 fibr- “纤维” + -ous 构成，表示“纤维性的”。）<br>词组：""cap""（帽、盖；医学中常引申为帽状结构。）<br>构词：整体对应“纤维帽”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::fibrous-cap 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"fibrous plaque","音标：/ˈfaɪbrəs/ /plæk/<br>释义：纤维斑块<br>词组：""fibrous""（由 fibr- “纤维” + -ous 构成，表示“纤维性的”。）<br>词组：""plaque""（斑块，源自法语 plaque，表示“平板状沉积”。）<br>构词：整体对应“纤维斑块”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::fibrous-plaque 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"glutamic oxaloacetic transaminase, GOT","音标：/gluˈtæmɪk/ /oxaloacetic/ /transaminase/ /dʒiː/ /oʊ/ /tiː/<br>释义：谷氨酸 - 草酰乙酸转氨酶<br>词组：""glutamic""（-ic：……的。）<br>词组：""oxaloacetic""（-ic：……的。）<br>词组：""transaminase""（-ase：酶。）<br>缩写：""GOT""（glutamic oxaloacetic transaminase 的缩写形式。）<br>构词：整体对应“谷氨酸 - 草酰乙酸转氨酶”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::glutamic-oxaloacetic-transaminase 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"hematemesis","音标：/hematemesis/<br>释义：呕血<br>词组：""hematemesis""（hem-：血。）<br>构词：整体对应“呕血”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::hematemesis 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"hematochezia","音标：/hematochezia/<br>释义：便血<br>词组：""hematochezia""（hem-：血。；-ia：状态。）<br>构词：整体对应“便血”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::hematochezia 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"hematoma","音标：/hematoma/<br>释义：血肿<br>词组：""hematoma""（hem-：血。；-oma：肿块、肿瘤。）<br>构词：整体对应“血肿”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::hematoma 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"hematuria","音标：/hematuria/<br>释义：血尿<br>词组：""hematuria""（hem-：血。；-ia：状态。）<br>构词：整体对应“血尿”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::hematuria 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"hemoptysis","音标：/hemoptysis/<br>释义：咯血<br>词组：""hemoptysis""（hemo-：血。）<br>构词：整体对应“咯血”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::hemoptysis 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"hemorrhage","音标：/ˈhɛmərɪʤ/<br>释义：出血<br>词组：""hemorrhage""（hemo-：血。）<br>构词：整体对应“出血”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::hemorrhage 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"hemorrhagic infarct","音标：/ˌhɛmərˈægɪk/ /infarct/<br>释义：出血性梗死<br>词组：""hemorrhagic""（由 hemo- “血” + rrhag/rrhage “破裂、涌出” + -ic 构成，表示“出血性的”。）<br>词组：""infarct""（源自拉丁语 infarcire “塞入、填满”，表示“梗死灶”。）<br>构词：整体对应“出血性梗死”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::hemorrhagic-infarct 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"hemorrhagic pericarditis","音标：/ˌhɛmərˈægɪk/ /pericarditis/<br>释义：出血性心包炎<br>词组：""hemorrhagic""（由 hemo- “血” + rrhag/rrhage “破裂、涌出” + -ic 构成，表示“出血性的”。）<br>词组：""pericarditis""（由 peri- “周围” + cardi “心” + -itis “炎症” 构成，表示“心包炎”。）<br>构词：整体对应“出血性心包炎”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::hemorrhagic-pericarditis 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"hemosiderin","音标：/hemosiderin/<br>释义：含铁血黄素<br>词组：""hemosiderin""（hemo-：血。）<br>构词：整体对应“含铁血黄素”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::hemosiderin 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"high density lipoprotein, HDL","音标：/haɪ/ /ˈdɛnsɪti/ /ˌlɪpəˈproʊtin/ /eɪtʃ/ /diː/ /ɛl/<br>释义：高密度脂蛋白<br>词组：""high""（高的。）<br>词组：""density""（密度，源自拉丁语 densus “稠密、致密”。）<br>词组：""lipoprotein""（由 lipo- “脂肪” + protein “蛋白” 构成。）<br>缩写：""HDL""（high density lipoprotein 的缩写形式。）<br>构词：整体对应“高密度脂蛋白”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::high-density-lipoprotein 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"hyaline thrombus","音标：/hyaline/ /thrombus/<br>释义：透明血栓<br>词组：""hyaline""（透明样的，源自希腊语 hualos “玻璃”。）<br>词组：""thrombus""（源自希腊语 thrombos，原义为 lump / clot，表示“血栓”。）<br>构词：整体对应“透明血栓”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::hyaline-thrombus 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"hydrocephalus","音标：/hydrocephalus/<br>释义：脑积水<br>词组：""hydrocephalus""（由 hydro- “水” + cephal- “头” 构成，表示“脑积水”。）<br>构词：整体对应“脑积水”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::hydrocephalus 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"hydropericardium","音标：/hydropericardium/<br>释义：心包积液<br>词组：""hydropericardium""（由 hydro- “水/液体” + pericardium “心包” 构成，表示“心包积液”。）<br>构词：整体对应“心包积液”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::hydropericardium 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"hydroperitoneum","音标：/hydroperitoneum/<br>释义：腹腔积液<br>词组：""hydroperitoneum""（由 hydro- “水/液体” + peritoneum “腹膜” 构成，表示“腹腔积液”。）<br>构词：整体对应“腹腔积液”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::hydroperitoneum 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"hydrops","音标：/hydrops/<br>释义：积液<br>词组：""hydrops""（水肿、积液状态，源自 hydro- “水”。）<br>构词：整体对应“积液”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::hydrops 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"hydrothorax","音标：/hydrothorax/<br>释义：胸腔积液<br>词组：""hydrothorax""（由 hydro- “水/液体” + thorax “胸腔” 构成，表示“胸腔积液”。）<br>构词：整体对应“胸腔积液”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::hydrothorax 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"hyperemia","音标：/hyperemia/<br>释义：充血<br>词组：""hyperemia""（由 hyper- “过度” + -emia “血液状态” 构成，表示“局部血液过多、充血”。）<br>构词：整体对应“充血”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::hyperemia 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"hyperinsulinemia","音标：/hyperinsulinemia/<br>释义：高胰岛素血症<br>词组：""hyperinsulinemia""（hyper-：过度，源自希腊语 hyper “over”。；-emia：血液状态。）<br>构词：整体对应“高胰岛素血症”这一循环系统整合课术语。","大二下::循环系统::英文::病理学::hyperinsulinemia 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
